"Match#","Time","Autonomous","Teleop","Status","Team #","Team Position","Joystick Sent","Joystick Lost","Joystick Disc","NXT Disconnects","NXT Volt Start","NXT Volt End","Robot Volt Start","Robot Volt End","Teleop Name","Initial Program","Notes","Freq NXT Volt Critical","Freq NXT Volt Error","Freq NXT Volt Warn","Freq NXT Volt Safe","NXT Volt Min","NXT Volt Max"
"1","30-Dec-2014 06:44:49 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.458V","7.457V","12.200V","12.048V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","110","2316","9.246V","12.282V"
"1","30-Dec-2014 06:49:58 PM","00:30","No Teleop","Halted","8492","Red Team 1",136,0,0,0,"7.457V","7.457V","12.198V","12.059V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","2","206","9.246V","12.282V"
"1","30-Dec-2014 06:50:15 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.458V","7.461V","12.177V","12.094V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","66","2359","9.134V","12.282V"
"1","30-Dec-2014 06:58:53 PM","00:30","No Teleop","Halted","8492","Red Team 1",70,0,0,0,"7.455V","7.457V","12.256V","11.547V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","2","158","9.518V","12.292V"
"1","30-Dec-2014 06:59:16 PM","No Autonomous","02:00","Halted","8492","Red Team 1",2423,0,0,0,"7.455V","7.449V","12.245V","12.080V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","85","2237","9.376V","12.292V"
"1","30-Dec-2014 07:09:53 PM","00:30","No Teleop","Halted","8492","Red Team 1",68,0,0,0,"7.449V","7.450V","12.259V","11.907V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","2","128","9.376V","12.309V"
"1","30-Dec-2014 07:10:12 PM","No Autonomous","02:00","Halted","8492","Red Team 1",2542,0,0,0,"7.443V","7.444V","12.243V","12.096V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","57","2373","9.376V","12.309V"
"1","30-Dec-2014 07:34:43 PM","00:30","No Teleop","Halted","8492","Red Team 1",97,0,0,0,"7.443V","7.443V","12.350V","11.236V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","1","172","9.875V","12.397V"
"1","30-Dec-2014 07:37:09 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.446V","7.440V","12.328V","12.137V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","58","2349","9.442V","12.397V"
"1","30-Dec-2014 07:42:47 PM","00:30","No Teleop","Halted","8492","Red Team 1",342,0,0,0,"7.441V","7.438V","12.240V","12.214V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","392","9.724V","12.286V"
"1","30-Dec-2014 07:43:48 PM","No Autonomous","02:00","Halted","8492","Red Team 1",2522,0,0,0,"7.441V","7.436V","12.235V","12.107V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","61","2336","9.079V","12.282V"
"1","02-Jan-2015 10:48:04 AM","00:30","02:00","Halted","8492","Red Team 1",314,1,0,0,"7.413V","7.414V","12.294V","12.293V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","1","323","9.737V","12.362V"
"1","02-Jan-2015 10:49:30 AM","00:30","02:00","Halted","8492","Red Team 1",101,0,0,0,"7.416V","7.416V","12.294V","12.296V","Teleop12-26.rxe","","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","123","12.261V","12.348V"
"1","02-Jan-2015 10:49:45 AM","00:30","02:00","Halted","8492","Red Team 1",638,738,0,0,"7.404V","7.416V","12.282V","12.273V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","-309","12.245V","12.327V"
"1","02-Jan-2015 10:52:10 AM","00:30","No Teleop","Played","8492","Red Team 1",632,0,0,0,"7.405V","7.419V","12.267V","12.248V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","677","9.730V","12.327V"
"1","02-Jan-2015 11:58:52 AM","00:30","No Teleop","Halted","8492","Red Team 1",114,1,0,0,"7.380V","7.374V","12.329V","12.257V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","1","154","9.615V","12.422V"
"1","02-Jan-2015 11:59:50 AM","00:30","No Teleop","Halted","8492","Red Team 1",244,0,0,0,"7.380V","7.392V","12.348V","12.329V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","229","9.615V","12.422V"
"1","02-Jan-2015 12:04:22 PM","00:30","No Teleop","Played","8492","Red Team 1",644,0,0,0,"7.381V","7.391V","12.355V","12.337V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","1","675","9.598V","12.393V"
"1","02-Jan-2015 12:06:07 PM","00:30","No Teleop","Halted","8492","Red Team 1",96,0,0,0,"7.376V","7.375V","12.312V","12.259V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","162","9.553V","12.393V"
"1","02-Jan-2015 12:07:16 PM","00:30","No Teleop","Halted","8492","Red Team 1",172,0,0,0,"7.380V","7.376V","12.307V","12.171V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","1","226","9.518V","12.348V"
"1","02-Jan-2015 12:08:21 PM","00:30","No Teleop","Played","8492","Red Team 1",641,0,0,0,"7.374V","7.379V","12.288V","12.256V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","6","663","9.336V","12.348V"
"1","02-Jan-2015 12:11:23 PM","00:30","No Teleop","Halted","8492","Red Team 1",110,0,0,0,"7.392V","7.376V","12.250V","12.203V","Teleop12-26.rxe","","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","3","216","9.534V","12.304V"
"1","02-Jan-2015 01:02:15 PM","00:30","No Teleop","Halted","8492","Red Team 1",212,0,0,0,"7.372V","7.373V","12.355V","12.269V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","1","269","9.658V","12.401V"
"1","02-Jan-2015 01:03:02 PM","00:30","No Teleop","Halted","8492","Red Team 1",108,0,0,0,"7.376V","7.379V","12.334V","12.297V","Teleop12-26.rxe","","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","151","12.273V","12.368V"
"1","02-Jan-2015 01:03:12 PM","00:30","No Teleop","Halted","8492","Red Team 1",177,0,0,0,"7.381V","7.375V","12.315V","12.262V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","3","217","9.530V","12.368V"
"1","02-Jan-2015 01:19:24 PM","00:30","No Teleop","Halted","8492","Red Team 1",281,0,0,0,"7.361V","7.364V","12.218V","12.152V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","1","336","9.444V","12.269V"
"1","02-Jan-2015 01:22:30 PM","00:30","No Teleop","Halted","8492","Red Team 1",324,0,0,0,"7.362V","7.364V","12.208V","12.069V","Teleop12-26.rxe","AutoSensorR.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","2","366","9.433V","12.253V"
"1","03-Jan-2015 10:31:19 AM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.329V","7.323V","12.195V","11.699V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","231","2246","8.862V","12.410V"
"2","03-Jan-2015 10:36:15 AM","No Autonomous","02:00","Played","8492","Red Team 1",2567,0,0,0,"7.319V","7.320V","11.818V","11.547V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","1","390","2049","8.699V","11.859V"
"3","03-Jan-2015 10:40:08 AM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.322V","7.318V","11.680V","11.449V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","739","1739","8.625V","11.727V"
"4","03-Jan-2015 10:43:59 AM","No Autonomous","02:00","Halted","8492","Red Team 1",2461,0,0,0,"7.319V","7.309V","11.573V","11.118V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","3","1202","1173","8.045V","11.622V"
"5","03-Jan-2015 10:46:00 AM","","","Match Skipped","8492","Red Team 1",0,0,0,0,"0.000V","0.000V","0.000V","0.000V","","Teleop12-26.rxe","P0.0 F0.0 SV2.02/Sep  9 2011 ","0","0","0","0","0.000V","0.000V"
"6","03-Jan-2015 10:55:21 AM","No Autonomous","02:00","Played","171275","Red Team 1",2566,0,0,0,"7.980V","7.982V","11.545V","10.867V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","12","2071","363","7.862V","11.653V"
"7","03-Jan-2015 10:58:33 AM","No Autonomous","02:00","Played","8492","Red Team 1",2565,0,0,0,"7.976V","7.978V","11.135V","8.660V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","337","685","1371","95","4.865V","11.178V"
"8","03-Jan-2015 11:04:32 AM","No Autonomous","02:00","Halted","8492","Red Team 1",1319,0,0,0,"7.972V","7.970V","10.753V","4.570V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","758","163","396","0","4.481V","10.801V"
"9","03-Jan-2015 11:14:46 AM","No Autonomous","02:00","Played","8492","Red Team 1",2565,0,0,0,"7.968V","7.957V","13.734V","13.388V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","2","2421","10.093V","13.827V"
"10","03-Jan-2015 11:19:19 AM","No Autonomous","02:00","Halted","8492","Red Team 1",2434,0,0,0,"7.960V","7.955V","13.474V","13.196V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","2367","10.203V","13.509V"
"11","03-Jan-2015 11:24:47 AM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.949V","7.942V","13.297V","13.005V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","4","2492","9.889V","13.344V"
"12","03-Jan-2015 11:29:15 AM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.943V","7.941V","13.144V","12.833V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","11","2429","9.916V","13.191V"
"13","03-Jan-2015 12:15:00 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.683V","7.685V","12.982V","12.689V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","14","2402","9.716V","13.024V"
"14","03-Jan-2015 12:18:23 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.683V","7.679V","12.834V","12.619V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","12","2435","9.683V","12.884V"
"15","03-Jan-2015 12:22:09 PM","No Autonomous","02:00","Played","8492","Red Team 1",2567,0,0,0,"7.677V","7.677V","12.786V","12.622V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","22","2415","9.508V","12.828V"
"16","03-Jan-2015 12:25:39 PM","No Autonomous","02:00","Played","8492","Red Team 1",2565,0,0,0,"7.675V","7.673V","12.743V","12.549V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","14","2407","9.642V","12.781V"
"17","03-Jan-2015 12:29:19 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.667V","7.669V","12.706V","12.476V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","25","2463","9.268V","12.746V"
"18","03-Jan-2015 12:37:30 PM","No Autonomous","02:00","Played","8492","Red Team 1",2567,0,0,0,"7.653V","7.656V","12.696V","12.428V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","25","2461","9.328V","12.746V"
"19","03-Jan-2015 12:41:33 PM","No Autonomous","02:00","Halted","8492","Red Team 1",925,0,0,0,"7.653V","7.655V","12.581V","12.468V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","7","872","9.557V","12.645V"
"20","03-Jan-2015 12:49:36 PM","No Autonomous","02:00","Halted","8492","Red Team 1",119,1,0,0,"8.211V","8.214V","14.002V","13.984V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","113","13.948V","14.041V"
"21","03-Jan-2015 12:51:44 PM","No Autonomous","02:00","Halted","8492","Red Team 1",170,1,0,0,"8.208V","8.209V","13.930V","13.920V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","181","13.888V","13.987V"
"21","03-Jan-2015 12:52:30 PM","No Autonomous","02:00","Halted","8492","Red Team 1",170,0,0,0,"8.209V","8.210V","13.920V","13.911V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","259","13.868V","13.973V"
"21","03-Jan-2015 12:53:51 PM","No Autonomous","02:00","Played","8492","Red Team 1",2565,0,0,0,"8.207V","8.202V","13.873V","13.454V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","2460","10.560V","13.930V"
"22","03-Jan-2015 12:57:41 PM","No Autonomous","02:00","Halted","8492","Red Team 1",2346,0,0,0,"8.198V","8.197V","13.590V","13.286V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","2219","10.710V","13.631V"
"23","03-Jan-2015 01:13:49 PM","No Autonomous","02:00","Played","8492","Red Team 1",2568,0,0,0,"8.176V","8.167V","13.387V","13.026V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","3","2409","10.500V","13.435V"
"24","03-Jan-2015 01:17:10 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.172V","8.169V","13.154V","12.953V","Teleop12-26.rxe","Teleop12-26.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","4","2419","10.102V","13.204V"
"25","03-Jan-2015 01:21:54 PM","00:30","02:00","Halted","8492","Red Team 1",358,0,0,0,"8.159V","8.166V","13.076V","13.052V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","435","10.673V","13.125V"
"25","03-Jan-2015 01:25:36 PM","00:30","02:00","Halted","8492","Red Team 1",53,0,0,0,"8.152V","8.152V","13.078V","12.503V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","80","10.405V","13.127V"
"25","03-Jan-2015 01:30:36 PM","00:30","02:00","Halted","8492","Red Team 1",107,1,0,0,"8.148V","8.147V","13.068V","12.526V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","128","10.357V","13.127V"
"25","03-Jan-2015 01:33:54 PM","00:30","02:00","Halted","8492","Red Team 1",68,0,0,0,"8.139V","8.146V","13.049V","12.124V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","151","10.357V","13.127V"
"25","03-Jan-2015 01:38:25 PM","00:30","02:00","Halted","8492","Red Team 1",92,0,0,0,"8.139V","8.135V","13.029V","13.011V","Teleop12-26.rxe","","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","177","10.357V","13.127V"
"25","03-Jan-2015 01:38:50 PM","00:30","02:00","Halted","8492","Red Team 1",139,0,0,0,"8.139V","8.138V","13.024V","12.961V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","223","10.357V","13.127V"
"25","03-Jan-2015 01:41:24 PM","00:30","02:00","Halted","8492","Red Team 1",47,0,0,0,"8.134V","8.130V","13.022V","13.022V","Teleop12-26.rxe","","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","101","10.357V","13.127V"
"25","03-Jan-2015 01:41:32 PM","00:30","02:00","Halted","8492","Red Team 1",84,0,0,0,"8.131V","8.131V","13.021V","12.829V","Teleop12-26.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","97","10.308V","13.127V"
"1","07-Jan-2015 06:43:11 PM","00:30","02:00","Halted","8492","Red Team 1",68,0,0,0,"7.955V","7.960V","13.002V","11.916V","Teleop1-4.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","109","10.110V","13.049V"
"1","07-Jan-2015 06:44:20 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.959V","7.958V","12.964V","12.645V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","14","2411","9.615V","13.049V"
"1","07-Jan-2015 06:48:32 PM","00:30","02:00","Played","8492","Red Team 1",3207,0,0,0,"7.951V","7.954V","12.756V","12.532V","Teleop1-4.rxe","AutoRamp.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","16","3057","9.615V","13.049V"
"1","07-Jan-2015 06:52:40 PM","No Autonomous","02:00","Played","8492","Red Team 1",2567,0,0,0,"7.952V","7.952V","12.682V","12.567V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","18","2417","9.774V","12.729V"
"1","07-Jan-2015 06:56:28 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.950V","7.948V","12.681V","12.499V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","17","2460","9.473V","12.729V"
"1","07-Jan-2015 07:23:06 PM","00:30","No Teleop","Halted","8492","Red Team 1",339,0,0,0,"7.936V","7.933V","12.780V","12.741V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","327","12.723V","12.820V"
"1","07-Jan-2015 07:23:50 PM","00:30","No Teleop","Halted","8492","Red Team 1",114,0,0,0,"7.939V","7.933V","12.767V","12.469V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","1","202","9.935V","12.820V"
"1","07-Jan-2015 07:28:16 PM","00:30","No Teleop","Halted","8492","Red Team 1",46,0,0,0,"7.934V","7.934V","12.727V","11.215V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","1","96","9.895V","12.783V"
"1","07-Jan-2015 07:32:09 PM","00:30","No Teleop","Played","8492","Red Team 1",643,0,0,0,"7.929V","7.923V","12.743V","12.689V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","685","10.145V","12.777V"
"1","07-Jan-2015 07:33:04 PM","00:30","No Teleop","Halted","8492","Red Team 1",68,1,0,0,"7.926V","7.923V","12.717V","12.624V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","141","10.145V","12.777V"
"1","07-Jan-2015 07:37:49 PM","00:30","No Teleop","Halted","8492","Red Team 1",59,0,0,0,"7.920V","7.923V","12.716V","12.604V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","1","124","10.091V","12.777V"
"1","07-Jan-2015 07:42:49 PM","00:30","No Teleop","Halted","8492","Red Team 1",75,0,0,0,"7.917V","7.915V","12.709V","12.498V","Teleop1-4.rxe","","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","121","9.943V","12.777V"
"1","07-Jan-2015 07:44:12 PM","00:30","No Teleop","Halted","8492","Red Team 1",62,0,0,0,"7.918V","7.913V","12.694V","12.584V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","155","9.943V","12.777V"
"1","07-Jan-2015 07:50:03 PM","00:30","No Teleop","Halted","8492","Red Team 1",63,0,0,0,"7.909V","7.909V","12.746V","12.630V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","70","10.168V","12.793V"
"1","07-Jan-2015 07:51:00 PM","00:30","No Teleop","Halted","8492","Red Team 1",191,0,0,0,"7.906V","7.909V","12.748V","12.720V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","221","9.877V","12.793V"
"1","07-Jan-2015 07:53:47 PM","00:30","No Teleop","Halted","8492","Red Team 1",116,0,0,0,"7.902V","7.906V","12.726V","12.322V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","171","9.877V","12.793V"
"1","07-Jan-2015 07:55:41 PM","00:30","02:00","Halted","8492","Red Team 1",84,0,0,0,"7.905V","7.900V","12.719V","12.610V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","115","9.877V","12.793V"
"1","07-Jan-2015 07:56:07 PM","00:30","02:00","Halted","8492","Red Team 1",115,0,0,0,"7.905V","7.906V","12.714V","12.653V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","170","9.877V","12.793V"
"1","07-Jan-2015 07:57:47 PM","00:30","02:00","Halted","8492","Red Team 1",73,0,0,0,"7.905V","7.900V","12.687V","12.656V","Teleop1-4.rxe","AutoRampFront.rxe","P1.124 F9.68 SV2.02/Sep  9 2011 ","0","0","0","129","9.877V","12.793V"
"1","21-Jan-2015 07:17:31 PM","No Autonomous","02:00","Halted","8492","Red Team 1",166,0,0,0,"7.989V","7.984V","12.623V","11.343V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","1","172","10.275V","12.674V"
"1","21-Jan-2015 07:26:19 PM","No Autonomous","02:00","Halted","8492","Red Team 1",54,1,0,0,"7.982V","7.981V","12.476V","12.126V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","0","137","9.970V","12.509V"
"1","21-Jan-2015 07:28:57 PM","No Autonomous","02:00","Halted","8492","Red Team 1",103,0,"00:06",0,"7.980V","7.978V","12.437V","12.416V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","0","181","12.372V","12.471V"
"1","21-Jan-2015 07:29:48 PM","No Autonomous","02:00","Halted","8492","Red Team 1",25,0,0,0,"7.972V","7.972V","12.448V","12.002V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","0","54","9.708V","12.474V"
"1","21-Jan-2015 07:32:05 PM","No Autonomous","02:00","Halted","8492","Red Team 1",1801,0,0,0,"7.978V","7.970V","12.423V","12.377V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","5","1760","9.850V","12.449V"
"1","21-Jan-2015 07:34:13 PM","No Autonomous","02:00","Halted","8492","Red Team 1",1106,0,0,0,"7.974V","7.974V","12.375V","12.358V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","3","1093","9.730V","12.455V"
"1","21-Jan-2015 07:37:11 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.972V","7.969V","12.420V","12.309V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","24","2467","9.578V","12.443V"
"1","28-Jan-2015 06:30:18 PM","No Autonomous","02:00","Played","8492","Red Team 1",2538,0,0,0,"7.916V","7.913V","12.651V","12.232V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","30","2434","9.388V","12.682V"
"2","28-Jan-2015 06:34:38 PM","No Autonomous","02:00","Played","8492","Red Team 1",2567,0,0,0,"7.904V","7.907V","12.350V","12.090V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","53","2431","9.390V","12.389V"
"3","28-Jan-2015 06:39:24 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.898V","7.899V","12.267V","12.162V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","28","2433","9.537V","12.284V"
"4","28-Jan-2015 06:42:53 PM","No Autonomous","02:00","Played","8492","Red Team 1",2567,0,0,0,"7.899V","7.895V","12.248V","12.094V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","46","2393","9.303V","12.284V"
"5","28-Jan-2015 06:47:41 PM","No Autonomous","02:00","Played","8492","Red Team 1",2565,0,0,0,"7.891V","7.892V","12.259V","12.162V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","52","2434","9.334V","12.319V"
"6","28-Jan-2015 06:50:55 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.888V","7.886V","12.284V","12.171V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","28","2386","9.757V","12.294V"
"7","28-Jan-2015 06:54:25 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.886V","7.874V","12.296V","12.221V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","22","2474","9.516V","12.313V"
"8","28-Jan-2015 06:57:51 PM","No Autonomous","02:00","Played","8492","Red Team 1",2565,0,0,0,"7.876V","7.868V","12.277V","12.198V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","30","2460","9.537V","12.298V"
"9","28-Jan-2015 07:01:51 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.868V","7.867V","12.311V","12.137V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","48","2389","9.539V","12.327V"
